2025-06-05 13:12:55.119526	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&assay_title=WGBS&assay_title=polyA+plus+RNA-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.classification=tissue&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR693CSQ/	ENCSR693CSQ	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens heart left ventricle tissue male child (3 years)	heart left ventricle	GEO:GSM1010938		Joe Ecker, Salk	Roadmap	released	/files/ENCFF299ILO/,/files/ENCFF283NRH/,/files/ENCFF862EDE/,/files/ENCFF032XTO/,/files/ENCFF654QEE/,/files/ENCFF891FIF/,/files/ENCFF307FMW/,/files/ENCFF926OEO/,/files/ENCFF011WLS/,/files/ENCFF117VAZ/,/files/ENCFF027YFR/,/files/ENCFF380HME/,/files/ENCFF458HYG/,/files/ENCFF067VLM/,/files/ENCFF127SLH/,/files/ENCFF365KQZ/,/files/ENCFF509KOK/,/files/ENCFF646MUQ/,/files/ENCFF819XQR/,/files/ENCFF010EEB/,/files/ENCFF998SEL/,/files/ENCFF584FBG/,/files/ENCFF618TNL/,/files/ENCFF942TEV/,/files/ENCFF715VWN/,/files/ENCFF557UWZ/,/files/ENCFF863NJJ/,/files/ENCFF190FTG/,/files/ENCFF736AYH/,/files/ENCFF910DIR/,/files/ENCFF481XPM/,/files/ENCFF016RAC/,/files/ENCFF655BKU/,/files/ENCFF346ANG/,/files/ENCFF845KUN/,/files/ENCFF205MJV/,/files/ENCFF044UZY/,/files/ENCFF072WBQ/,/files/ENCFF501JBN/	/reference-epigenomes/ENCSR631XRW/	ENCBS663RCE	1	1		Homo sapiens	child	3 years												/replicates/3a1a1e36-9a6d-4773-a202-eb8a29cb51f5/				
/experiments/ENCSR713WYJ/	ENCSR713WYJ	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens liver tissue male child (3 years)	liver	GEO:GSM1058027		Joe Ecker, Salk	Roadmap	released	/files/ENCFF887XUB/,/files/ENCFF356KGQ/,/files/ENCFF505YJQ/,/files/ENCFF234SHU/,/files/ENCFF863DRW/,/files/ENCFF244CRP/,/files/ENCFF387JMV/,/files/ENCFF806KQC/,/files/ENCFF851HRX/,/files/ENCFF416CUZ/,/files/ENCFF908DZC/,/files/ENCFF518ZLQ/		ENCBS021GJJ	1	1		Homo sapiens	child	3 years												/replicates/d9c8736f-837b-4fce-a736-3f7ab10aca22/				
/experiments/ENCSR693GGB/	ENCSR693GGB	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens testis tissue male adult (44 years)	testis	GEO:GSE93500	RNA-seq of human testis tissue. The second technical replicate was performed in May 2015 and was not part of the original Lin et al. 2014 publication (PMID:25413365).	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF604DIX/,/files/ENCFF016TGP/,/files/ENCFF034BHU/,/files/ENCFF788AET/,/files/ENCFF233ICM/,/files/ENCFF741YSH/,/files/ENCFF789YZK/,/files/ENCFF412OZR/,/files/ENCFF153GFB/,/files/ENCFF910INF/,/files/ENCFF514LBZ/,/files/ENCFF893OIU/,/files/ENCFF995PAP/,/files/ENCFF200ZIW/,/files/ENCFF699LIL/,/files/ENCFF850LMK/,/files/ENCFF791OGZ/,/files/ENCFF152DMV/,/files/ENCFF442LQG/,/files/ENCFF929RAS/,/files/ENCFF666QZJ/,/files/ENCFF644EUQ/,/files/ENCFF301HXM/,/files/ENCFF778EPA/,/files/ENCFF930EBU/,/files/ENCFF384HEA/,/files/ENCFF296AGG/,/files/ENCFF838ZNK/,/files/ENCFF084TBA/,/files/ENCFF456XQB/,/files/ENCFF017BGP/,/files/ENCFF501YUE/,/files/ENCFF120ZUS/,/files/ENCFF755YTM/,/files/ENCFF662BIH/,/files/ENCFF511AGY/,/files/ENCFF971ESY/,/files/ENCFF126ICQ/,/files/ENCFF708WAL/,/files/ENCFF107KAD/,/files/ENCFF051HPA/,/files/ENCFF725NOE/,/files/ENCFF500VUO/,/files/ENCFF315IEJ/,/files/ENCFF134ALH/,/files/ENCFF061CPX/,/files/ENCFF464CIA/,/files/ENCFF624BDR/,/files/ENCFF043PSC/,/files/ENCFF563ECL/,/files/ENCFF097KYV/,/files/ENCFF160LHN/,/files/ENCFF744UQT/,/files/ENCFF862BQP/		ENCBS021ARD	1	1,2		Homo sapiens	adult	44 years												/replicates/066fe4c4-8cff-49cf-876a-26dc5d9cf383/,/replicates/98071502-9912-4bca-b62b-3307f787a676/				
/experiments/ENCSR534UXT/	ENCSR534UXT	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens amnion tissue female embryo (40 weeks)	amnion	GEO:GSM1127095		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173267/,/files/ENCFF906JLK/,/files/ENCFF310CHF/,/files/ENCFF892FMU/,/files/ENCFF442ETC/,/files/ENCFF198HPM/,/files/ENCFF189QPA/,/files/ENCFF896UCR/,/files/ENCFF360WKX/,/files/ENCFF416MQP/,/files/ENCFF710GKH/,/files/ENCFF558UBJ/,/files/ENCFF444QPL/,/files/ENCFF163TCN/,/files/ENCFF277MTX/,/files/ENCFF305NAU/,/files/ENCFF319BNA/,/files/ENCFF221TYZ/,/files/ENCFF066HAK/,/files/ENCFF907TXU/,/files/ENCFF044KUN/,/files/ENCFF451UWH/,/files/ENCFF705TFO/,/files/ENCFF292ALV/,/files/ENCFF636BRP/,/files/ENCFF974HWI/,/files/ENCFF206UJZ/,/files/ENCFF656XUL/,/files/ENCFF104ZPH/		ENCBS853ZRG	1	1		Homo sapiens	embryonic	40 weeks												/replicates/cf0638a8-39f4-4ee4-a904-52ffadae1262/				
/experiments/ENCSR466XAR/	ENCSR466XAR	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens chorion tissue female embryo (40 weeks)	chorion	GEO:GSM1127107		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173266/,/files/ENCFF763IQA/,/files/ENCFF791VBE/,/files/ENCFF196TRB/,/files/ENCFF994GGI/,/files/ENCFF138DXF/,/files/ENCFF898TRV/,/files/ENCFF256JEM/,/files/ENCFF087VRA/,/files/ENCFF999EQD/,/files/ENCFF364QYB/,/files/ENCFF654AYO/,/files/ENCFF885UTN/,/files/ENCFF989XAM/,/files/ENCFF284YGW/,/files/ENCFF620YKZ/,/files/ENCFF243SAI/,/files/ENCFF767PLC/,/files/ENCFF342DHU/,/files/ENCFF409PCC/,/files/ENCFF064NLY/,/files/ENCFF654KSY/,/files/ENCFF316AYZ/,/files/ENCFF064BKZ/,/files/ENCFF072TTB/,/files/ENCFF800NTM/,/files/ENCFF930ZEP/,/files/ENCFF407GVH/,/files/ENCFF419ORR/		ENCBS148BCH	1	1		Homo sapiens	embryonic	40 weeks												/replicates/d55e7f90-644e-46e1-b365-e9c4a283cda1/				
/experiments/ENCSR910QOX/	ENCSR910QOX	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens spleen tissue male adult (34 years)	spleen	GEO:GSM1010976	RNA-seq of spleen cells from human donor STL003.	Joe Ecker, Salk	Roadmap	released	/files/ENCFF952EME/,/files/ENCFF438TKA/,/files/ENCFF043VSW/,/files/ENCFF064DSU/,/files/ENCFF453UKG/,/files/ENCFF478VSR/,/files/ENCFF688IWN/,/files/ENCFF058BZY/,/files/ENCFF918SPI/,/files/ENCFF947SSJ/,/files/ENCFF666NDP/,/files/ENCFF938STJ/,/files/ENCFF070OZJ/,/files/ENCFF208RWY/,/files/ENCFF545TFV/,/files/ENCFF670VYT/,/files/ENCFF660NSL/,/files/ENCFF508VHM/,/files/ENCFF797IET/,/files/ENCFF469XYN/,/files/ENCFF641TZT/,/files/ENCFF946OXR/,/files/ENCFF613VXZ/,/files/ENCFF974LTD/,/files/ENCFF541ADP/,/files/ENCFF724FPA/,/files/ENCFF203ZHZ/,/files/ENCFF469XFX/,/files/ENCFF720NNG/,/files/ENCFF773LAE/,/files/ENCFF979XHH/,/files/ENCFF426XDX/,/files/ENCFF596LUX/	/reference-epigenomes/ENCSR857MYG/	ENCBS256UPD	1	2		Homo sapiens	adult	34 years												/replicates/78650be3-fc61-48ca-a62b-f33b8b14b424/				
/experiments/ENCSR769LNJ/	ENCSR769LNJ	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens heart left ventricle tissue male adult (34 years)	heart left ventricle	GEO:GSM1010964		Joe Ecker, Salk	Roadmap	released	/files/ENCFF116ZJP/,/files/ENCFF994PCA/,/files/ENCFF835VAK/,/files/ENCFF438BGH/,/files/ENCFF822ORJ/,/files/ENCFF122ILY/,/files/ENCFF536CEO/,/files/ENCFF455AAN/,/files/ENCFF466PKR/,/files/ENCFF664DQW/,/files/ENCFF574HAD/,/files/ENCFF461IFU/,/files/ENCFF589MOZ/,/files/ENCFF860DPP/,/files/ENCFF923BPR/,/files/ENCFF619SBN/,/files/ENCFF504QWM/,/files/ENCFF362BBM/,/files/ENCFF298QWA/,/files/ENCFF967WHU/,/files/ENCFF806ZRS/,/files/ENCFF940UAX/,/files/ENCFF974PVN/,/files/ENCFF980CWI/,/files/ENCFF217VGN/,/files/ENCFF015GRH/,/files/ENCFF646SZM/,/files/ENCFF320GUH/,/files/ENCFF851XAJ/,/files/ENCFF710FTA/,/files/ENCFF184MDI/,/files/ENCFF033WRS/,/files/ENCFF844EMU/	/reference-epigenomes/ENCSR631XRW/	ENCBS457GBV	1	2		Homo sapiens	adult	34 years												/replicates/4430a24b-5101-4715-afda-fda1f7a7f5ae/				
/experiments/ENCSR338FSZ/	ENCSR338FSZ	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens chorion tissue male embryo (38 weeks)	chorion	GEO:GSM1582464		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173279/,/files/ENCFF460RRA/,/files/ENCFF984TFJ/,/files/ENCFF996TXN/,/files/ENCFF500VFL/,/files/ENCFF241MGY/,/files/ENCFF362MJJ/,/files/ENCFF575AUJ/,/files/ENCFF672UJB/,/files/ENCFF712BAH/,/files/ENCFF700FLG/,/files/ENCFF118TNN/,/files/ENCFF899SPH/,/files/ENCFF662AGR/,/files/ENCFF200MTN/,/files/ENCFF098IUH/,/files/ENCFF928JVT/,/files/ENCFF063XGD/,/files/ENCFF182KEW/,/files/ENCFF168PSZ/,/files/ENCFF049COD/,/files/ENCFF761YXQ/,/files/ENCFF702CEO/,/files/ENCFF446YZX/,/files/ENCFF283WSE/,/files/ENCFF112KBZ/,/files/ENCFF352PRP/,/files/ENCFF120PPQ/,/files/ENCFF705KLA/		ENCBS462IMW	1	1		Homo sapiens	embryonic	38 weeks												/replicates/3e729713-1835-44e9-bdd4-a4e72bbd83ef/				
/experiments/ENCSR329ZRF/	ENCSR329ZRF	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens trophoblast tissue female embryo (40 weeks)	trophoblast	GEO:GSM1582479		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173287/,/files/ENCFF414XYA/,/files/ENCFF007TCI/,/files/ENCFF024BMA/,/files/ENCFF831VBI/,/files/ENCFF439LQI/,/files/ENCFF078IVT/,/files/ENCFF121FLF/,/files/ENCFF017YIK/,/files/ENCFF768QIJ/,/files/ENCFF922DQP/,/files/ENCFF684TIY/,/files/ENCFF491DSF/,/files/ENCFF203BOR/,/files/ENCFF169DWD/,/files/ENCFF625ONX/,/files/ENCFF122VRX/,/files/ENCFF774RZD/,/files/ENCFF878HEI/,/files/ENCFF474PNI/,/files/ENCFF303DAY/,/files/ENCFF141XAS/,/files/ENCFF575YIP/,/files/ENCFF256DXP/,/files/ENCFF598ESG/,/files/ENCFF673ESC/,/files/ENCFF548UQG/,/files/ENCFF507PVY/,/files/ENCFF868XDX/		ENCBS111SJO	1	1		Homo sapiens	embryonic	40 weeks												/replicates/0fdf087d-c251-4149-95d5-cdfaa012d1fc/				
/experiments/ENCSR239GFM/	ENCSR239GFM	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens layer of hippocampus tissue male adult (81 years)	layer of hippocampus	GEO:GSM1112836		Bradley Bernstein, Broad	Roadmap	released	/files/SRR1270605/,/files/SRR1270606/,/files/ENCFF988ISX/,/files/ENCFF808VGI/,/files/ENCFF193RJQ/,/files/ENCFF078XPT/,/files/ENCFF516ZOT/,/files/ENCFF423SVN/,/files/ENCFF681VVH/,/files/ENCFF788DVP/,/files/ENCFF909JFJ/,/files/ENCFF323NAG/,/files/ENCFF173DWY/,/files/ENCFF903MZV/,/files/ENCFF898RFD/,/files/ENCFF425YOB/,/files/ENCFF570KQR/,/files/ENCFF628YTI/	/reference-epigenomes/ENCSR114GMF/	ENCBS393JAH	1	2		Homo sapiens	adult	81 years												/replicates/0eaad1ad-d84b-4159-8b20-8f972b54ae20/				
/experiments/ENCSR458MAV/	ENCSR458MAV	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens spinal cord tissue female embryo (115 days)	spinal cord	GEO:GSM1186666		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF984YDX/,/files/ENCFF565PRZ/,/files/ENCFF491TZE/,/files/ENCFF135RVS/,/files/ENCFF062FOO/,/files/ENCFF743UTP/,/files/ENCFF031ZCF/,/files/ENCFF250HPC/,/files/ENCFF406RVP/,/files/ENCFF242KMS/,/files/ENCFF725HTQ/,/files/ENCFF587RMC/,/files/ENCFF488HCQ/,/files/ENCFF164EAU/,/files/ENCFF055KBA/,/files/ENCFF978IYS/,/files/ENCFF805VAL/,/files/ENCFF504GUP/,/files/ENCFF881MSR/,/files/ENCFF517DRJ/,/files/ENCFF230TAH/,/files/ENCFF996UMM/,/files/ENCFF517HTV/,/files/ENCFF962DLJ/		ENCBS881SZD	1	3		Homo sapiens	embryonic	115 days												/replicates/9d17cb55-3c5c-4341-b407-a138b5f3c3fa/				
/experiments/ENCSR129YRJ/	ENCSR129YRJ	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens stomach tissue female embryo (98 days)	stomach	GEO:GSM1186667		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF589FET/,/files/ENCFF985GNQ/,/files/ENCFF993GZB/,/files/ENCFF343BBO/,/files/ENCFF931AUS/,/files/ENCFF423GHI/,/files/ENCFF672IJP/,/files/ENCFF969XDH/,/files/ENCFF280VSU/,/files/ENCFF274AEJ/,/files/ENCFF217SOG/,/files/ENCFF846IMY/,/files/ENCFF784WSA/,/files/ENCFF489CEV/,/files/ENCFF520WHL/,/files/ENCFF361AXY/,/files/ENCFF577HFY/,/files/ENCFF495CIX/,/files/ENCFF111MKI/,/files/ENCFF602WSX/,/files/ENCFF711TPK/,/files/ENCFF761SSG/,/files/ENCFF117ZEN/,/files/ENCFF495PBQ/		ENCBS247SQL	1	3		Homo sapiens	embryonic	98 days												/replicates/5ec5238d-c480-4467-9240-0ecfd448ba0d/				
/experiments/ENCSR681FHD/	ENCSR681FHD	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens adrenal gland tissue male embryo (97 days)	adrenal gland	GEO:GSM1172601		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF948JNT/,/files/ENCFF761AWT/,/files/ENCFF748XEA/,/files/ENCFF418LXF/,/files/ENCFF348YUZ/,/files/ENCFF231YTW/,/files/ENCFF485BWP/,/files/ENCFF285ZGH/,/files/ENCFF974NRU/,/files/ENCFF985UOB/,/files/ENCFF092BWS/,/files/ENCFF548ULZ/,/files/ENCFF631CXH/,/files/ENCFF826PSA/,/files/ENCFF467CCF/,/files/ENCFF141EFS/,/files/ENCFF663BCC/,/files/ENCFF306FXQ/,/files/ENCFF969GIU/,/files/ENCFF992UAP/,/files/ENCFF761HJC/,/files/ENCFF872DRG/,/files/ENCFF022GYP/,/files/ENCFF354KIZ/		ENCBS049TOH	1	3		Homo sapiens	embryonic	97 days												/replicates/1a1b829b-140a-4abf-90dc-01e7367849dc/				
/experiments/ENCSR433XCV/	ENCSR433XCV	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens heart right ventricle tissue male adult (34 years)	heart right ventricle	GEO:GSM1010972		Joe Ecker, Salk	Roadmap	released	/files/ENCFF360MFU/,/files/ENCFF450DDH/,/files/ENCFF446BWK/,/files/ENCFF257BRA/,/files/ENCFF071UDA/,/files/ENCFF284IDG/,/files/ENCFF566NBP/,/files/ENCFF746ZNB/,/files/ENCFF684RZI/,/files/ENCFF650PTK/,/files/ENCFF760DJK/,/files/ENCFF015HNH/,/files/ENCFF067VFV/,/files/ENCFF811SYB/,/files/ENCFF823DWN/,/files/ENCFF468RVB/,/files/ENCFF871IIS/,/files/ENCFF478GNV/,/files/ENCFF639PZT/,/files/ENCFF936XHW/,/files/ENCFF569LHL/,/files/ENCFF056YPJ/,/files/ENCFF662PMT/,/files/ENCFF535UHG/,/files/ENCFF707QGZ/,/files/ENCFF071WUF/,/files/ENCFF774PKK/,/files/ENCFF570AGI/,/files/ENCFF846FHH/,/files/ENCFF569QZM/,/files/ENCFF762ETY/,/files/ENCFF717QQV/,/files/ENCFF112XPF/	/reference-epigenomes/ENCSR015MPL/	ENCBS427BHH	1	1		Homo sapiens	adult	34 years												/replicates/cefef5f0-2dac-4c4f-9c3f-05786aae9e81/				
/experiments/ENCSR686JJB/	ENCSR686JJB	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens adipose tissue tissue female adult (30 years)	adipose tissue	GEO:GSM1120305		Joe Ecker, Salk	Roadmap	released	/files/ENCFF310NTN/,/files/ENCFF070YNF/,/files/ENCFF974YOZ/,/files/ENCFF216JXJ/,/files/ENCFF533ZIN/,/files/ENCFF202CON/,/files/ENCFF082QMH/,/files/ENCFF823MIJ/,/files/ENCFF633SGD/,/files/ENCFF960ZQS/,/files/ENCFF319KIO/,/files/ENCFF725GSF/,/files/ENCFF250UAC/,/files/ENCFF422RPW/,/files/ENCFF182PGO/,/files/ENCFF768TUP/,/files/ENCFF477DJQ/,/files/ENCFF752JVU/,/files/ENCFF762KJJ/,/files/ENCFF914VLT/,/files/ENCFF351JWU/,/files/ENCFF679PNZ/,/files/ENCFF358FBZ/,/files/ENCFF478RBH/,/files/ENCFF717MIN/,/files/ENCFF808AUB/,/files/ENCFF030MFJ/,/files/ENCFF948DNV/,/files/ENCFF490HKH/,/files/ENCFF757LUK/,/files/ENCFF862LZV/,/files/ENCFF248EJJ/,/files/ENCFF835LIR/,/files/ENCFF593XBV/,/files/ENCFF373SXA/,/files/ENCFF743DUT/,/files/ENCFF183SYT/,/files/ENCFF091XVH/,/files/ENCFF527HOR/,/files/ENCFF349NTD/,/files/ENCFF276AFS/,/files/ENCFF413JLW/,/files/ENCFF795YHJ/,/files/ENCFF349DWH/,/files/ENCFF384TPI/,/files/ENCFF297LUV/,/files/ENCFF267DQT/,/files/ENCFF487ZIS/,/files/ENCFF508RCQ/		ENCBS235HYO	1	1		Homo sapiens	adult	30 years												/replicates/4c744448-1b61-4e99-a1ce-6d2cc2455155/				
/experiments/ENCSR305NXN/	ENCSR305NXN	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens muscle of arm tissue male embryo (127 days)	muscle of arm	GEO:GSM1101700		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF520PYM/,/files/ENCFF562MKJ/,/files/ENCFF702RKB/,/files/ENCFF176XCR/,/files/ENCFF900QRE/,/files/ENCFF272NAO/,/files/ENCFF475WTU/,/files/ENCFF467JSZ/,/files/ENCFF348SHR/,/files/ENCFF763WZT/,/files/ENCFF898SEG/,/files/ENCFF964ENY/,/files/ENCFF663MBM/,/files/ENCFF119XJG/,/files/ENCFF140KVK/,/files/ENCFF614JNQ/,/files/ENCFF947YTM/,/files/ENCFF339AKV/,/files/ENCFF712DZC/		ENCBS261IIB	1	1		Homo sapiens	embryonic	127 days												/replicates/fb645635-7473-4e21-b85e-3504e688e85a/				
/experiments/ENCSR510PSL/	ENCSR510PSL	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens spleen tissue female adult (30 years)	spleen	GEO:GSM1120317		Joe Ecker, Salk	Roadmap	released	/files/ENCFF329UBN/,/files/ENCFF202JRW/,/files/ENCFF604WWA/,/files/ENCFF246DOI/,/files/ENCFF448PEA/,/files/ENCFF206QGS/,/files/ENCFF763QKS/,/files/ENCFF875TMJ/,/files/ENCFF705PTG/,/files/ENCFF162PCG/,/files/ENCFF365VGF/,/files/ENCFF433LAF/,/files/ENCFF428SGV/,/files/ENCFF062FYN/,/files/ENCFF220XPR/,/files/ENCFF943VBH/,/files/ENCFF793EUG/,/files/ENCFF195QGZ/,/files/ENCFF432DPM/,/files/ENCFF066JDU/,/files/ENCFF188IFE/,/files/ENCFF042KFN/,/files/ENCFF699TEZ/,/files/ENCFF103QQG/,/files/ENCFF717MVQ/,/files/ENCFF475OYC/,/files/ENCFF151ICG/,/files/ENCFF603ZZV/,/files/ENCFF800UGW/,/files/ENCFF273QKF/,/files/ENCFF597SJD/,/files/ENCFF768CYU/,/files/ENCFF292LUC/,/files/ENCFF537RJA/,/files/ENCFF183BHI/,/files/ENCFF724PCX/,/files/ENCFF217YPM/,/files/ENCFF701XWP/,/files/ENCFF311KCO/,/files/ENCFF527XQN/,/files/ENCFF512BSM/,/files/ENCFF046KVL/,/files/ENCFF910XDD/,/files/ENCFF089SDX/,/files/ENCFF347UWI/,/files/ENCFF822FJL/,/files/ENCFF913YLN/,/files/ENCFF349KZG/,/files/ENCFF444EHS/		ENCBS374UKE	1	2		Homo sapiens	adult	30 years												/replicates/443d6cce-7f93-4112-860f-caf54df261e8/				
/experiments/ENCSR663IOE/	ENCSR663IOE	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens spleen tissue male child (3 years)	spleen	GEO:GSM1120316		Joe Ecker, Salk	Roadmap	released	/files/ENCFF417BCE/,/files/ENCFF498WNR/,/files/ENCFF137MHE/,/files/ENCFF370BPY/,/files/ENCFF348KNA/,/files/ENCFF126JDZ/,/files/ENCFF226BZB/,/files/ENCFF840AIM/,/files/ENCFF888QNP/,/files/ENCFF620DBB/,/files/ENCFF447CQY/,/files/ENCFF094RQB/,/files/ENCFF096ZIH/,/files/ENCFF415JIM/,/files/ENCFF596ZVU/,/files/ENCFF468FOL/,/files/ENCFF469OJF/,/files/ENCFF929YIR/,/files/ENCFF661KDF/,/files/ENCFF899PLK/,/files/ENCFF480UKB/,/files/ENCFF569HQQ/,/files/ENCFF743GVT/,/files/ENCFF757LDA/,/files/ENCFF618CGM/,/files/ENCFF123QEV/,/files/ENCFF981UNF/,/files/ENCFF060XAI/,/files/ENCFF106JAJ/,/files/ENCFF937SGF/,/files/ENCFF776OTX/,/files/ENCFF398TQO/,/files/ENCFF298FRN/,/files/ENCFF846VFI/,/files/ENCFF374CUQ/,/files/ENCFF032DBY/,/files/ENCFF566CHQ/,/files/ENCFF402WBI/,/files/ENCFF571FXG/,/files/ENCFF215XSQ/,/files/ENCFF843LAL/,/files/ENCFF168WRO/,/files/ENCFF249RZJ/,/files/ENCFF718ZKZ/,/files/ENCFF754HOS/,/files/ENCFF682XAJ/,/files/ENCFF441DDX/,/files/ENCFF751VBP/,/files/ENCFF433LRX/		ENCBS647ATB	1	2		Homo sapiens	child	3 years												/replicates/c48a0c85-3ac9-4741-9a12-23bb81727046/				
/experiments/ENCSR286KWP/	ENCSR286KWP	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens large intestine tissue male embryo (115 days)	large intestine	GEO:GSM1059516		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF800RTW/,/files/ENCFF860DXO/,/files/ENCFF788DBD/,/files/ENCFF732MXQ/,/files/ENCFF962BGP/,/files/ENCFF858BYE/,/files/ENCFF583NQB/,/files/ENCFF706WCM/,/files/ENCFF320JMQ/,/files/ENCFF423FBI/,/files/ENCFF631ZHY/,/files/ENCFF646FPF/,/files/ENCFF209IUB/,/files/ENCFF056EWU/,/files/ENCFF295JCA/,/files/ENCFF573ZUC/,/files/ENCFF180ZYJ/,/files/ENCFF686SUC/,/files/ENCFF093BSG/		ENCBS997WGU	1	1		Homo sapiens	embryonic	115 days												/replicates/c7ff392e-96cc-4fbf-b4cb-cc6c8ed520d3/				
/experiments/ENCSR652ELW/	ENCSR652ELW	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens spleen tissue male adult (34 years)	spleen	GEO:GSM983652	Whole genome shotgun bisulfite sequencing of spleen cells from human donor STL003.	Joe Ecker, Salk	Roadmap	released	/files/ENCFF053MIA/,/files/ENCFF328LGS/,/files/ENCFF129CBM/,/files/ENCFF722OJB/,/files/ENCFF276QCF/,/files/ENCFF178PXB/,/files/ENCFF422YPS/,/files/ENCFF496JAB/,/files/ENCFF818IZZ/,/files/ENCFF857AZJ/,/files/ENCFF526PFA/,/files/ENCFF942HFP/,/files/ENCFF878UDE/,/files/ENCFF306IKL/,/files/ENCFF336UWV/,/files/ENCFF093IKH/,/files/ENCFF472BFL/,/files/ENCFF547SST/,/files/ENCFF960EXI/,/files/ENCFF129MUE/,/files/ENCFF571DFK/	/reference-epigenomes/ENCSR857MYG/	ENCBS256UPD	1	1,2		Homo sapiens	adult	34 years												/replicates/370842d1-aaf1-4ca2-bb6c-4c2515d889e3/,/replicates/9756c49c-ac2f-49d8-b392-1cc03b75aeb7/				
/experiments/ENCSR423LLK/	ENCSR423LLK	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens muscle of arm tissue male embryo (97 days)	muscle of arm	GEO:GSM1101674		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF187KGM/,/files/ENCFF265JZE/,/files/ENCFF906VMY/,/files/ENCFF506FQH/,/files/ENCFF213CNY/,/files/ENCFF905BGI/,/files/ENCFF264RWU/,/files/ENCFF892POO/,/files/ENCFF129IIK/,/files/ENCFF422YOU/,/files/ENCFF830DCI/,/files/ENCFF733MXO/,/files/ENCFF736WMJ/,/files/ENCFF183NKR/,/files/ENCFF076GOP/,/files/ENCFF676QAV/,/files/ENCFF215XYQ/,/files/ENCFF110RPH/,/files/ENCFF025QGE/		ENCBS973IDY	1	1		Homo sapiens	embryonic	97 days												/replicates/07417776-45e5-4b21-a6cd-7a3566569d70/				
/experiments/ENCSR364IBB/	ENCSR364IBB	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens muscle of arm tissue female embryo (120 days)	muscle of arm	GEO:GSM1101694		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF319ZJP/,/files/ENCFF070JPZ/,/files/ENCFF876BLI/,/files/ENCFF428WZV/,/files/ENCFF915UNO/,/files/ENCFF763PVW/,/files/ENCFF350ZWB/,/files/ENCFF808IXX/,/files/ENCFF755BMQ/,/files/ENCFF958UQH/,/files/ENCFF401REK/,/files/ENCFF312NUW/,/files/ENCFF631QNN/,/files/ENCFF990UYR/,/files/ENCFF862WNN/,/files/ENCFF914QJD/,/files/ENCFF657NZJ/,/files/ENCFF456CLU/,/files/ENCFF136DOC/,/files/ENCFF144GMK/		ENCBS516CJQ	1	2		Homo sapiens	embryonic	120 days												/replicates/053cf7b1-9dd1-4ede-8d92-43c59e9dddd0/				
